mssv,namsinh,gioitinh,dtbhk_1,dtbhk_2,dtbhk_3,dtbhk_4,dtbhk_5,dtbhk_6,dtbhk_7,dtbhk_8
39F9239FXPvAibaEXe+QXV6QJP/7hP+eexVuexCz,1998,1,5.17,6.2,7.24,6.2,6.2,6.0,6.83,7.03
39FA00CEXPvAibaEXe8yzZ/8QUtgduNs/W9jl/4O,1996,1,7.62,7.62,7.62,7.62,6.53,7.62,6.53,7.62
3A1400A4XPvAibaEXe+UUQWJxakK0mNbN7eZHBDR,1998,1,7.55,7.55,8.63,7.55,7.98,7.55,8.63,8.41
3A146004XPvAibaEXe9zkQY6ucuvgI5uhSxC62Pa,2001,1,6.4,6.4,6.4,6.4,2.56,7.67,6.4,6.91
3A14E413XPvAibaEXe9uaaZ/YedHVADddd6jtCYd,1998,1,6.1,4.88,7.33,7.33,7.33,7.33,7.33,8.55
3A1613D5XPvAibaEXe/GgxgRg2ieznYwwBvDbMIw,2001,1,8.87,7.76,7.76,7.76,8.87,8.87,6.65,7.32
3A16B235XPvAibaEXe8NM1/5chXJmoMJkfAtL/mC,2001,1,8.49,8.49,8.49,8.49,7.43,7.43,7.43,8.28
3A182DA7XPvAibaEXe/X/wixypGyAksBqupyGGRM,1995,1,2.16,1.62,2.49,2.59,2.59,2.49,1.62,3.24
3A1C5583XPvAibaEXe/X/wixypGyAvEf9801Q2hn,1995,1,5.55,6.66,7.77,6.66,8.88,6.66,8.88,7.33
3A1CC902XPvAibaEXe8CYkXkPteanEszavV7KmWX,2001,1,7.51,7.51,7.51,5.36,7.51,7.51,9.65,8.58
3A2029BEXPvAibaEXe+Om5b1Z5BSkR6ltrfaYI98,1997,1,7.47,6.41,7.47,8.54,7.47,7.47,8.54,8.54
3A2196F2XPvAibaEXe8EWfnZTwjAD22OsDEryWZ7,2000,1,8.29,8.29,8.29,8.29,8.29,9.32,9.32,9.12
3A22442CXPvAibaEXe9gJazs/pDnMZFjneWIQeTm,2000,1,6.9,3.45,4.6,2.3,3.45,4.83,5.06,4.6
3A23F6E3XPvAibaEXe8EWfnZTwjADyjFNYYNPGOS,2000,1,6.31,8.41,6.31,7.36,8.41,7.36,7.36,8.41
3A2BE3ECXPvAibaEXe/hadw09FE3WmcRG1NdhIvW,1998,1,6.09,4.35,1.74,3.65,3.48,5.22,4.18,5.05
3A36A10FXPvAibaEXe+HFqxrB+69x2Jfvfusaggm,1998,1,9.73,9.73,9.73,8.65,9.08,9.29,8.65,9.08
3A40A6FFXPvAibaEXe8Ukkk1brkJ6pI7Apk/DgRn,1998,1,8.77,8.77,8.77,8.77,8.77,8.34,7.9,7.9
3A4E4DBEXPvAibaEXe8REVTdmhazkSwCMnisLPgq,2001,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.92
3A67A57DXPvAibaEXe9zkQY6ucuvgFw9RS2TmPSl,2001,1,4.94,3.7,6.17,7.41,6.17,3.7,6.17,4.69
3A6A920DXPvAibaEXe/pu9fEdzG2ay0K718vt9kt,2001,1,9.58,8.51,9.58,8.51,8.51,7.45,6.38,8.51
3A735F72XPvAibaEXe8+b4756rik/oT9JqT5XptJ,2001,0,9.63,8.56,8.56,8.56,8.56,8.56,8.77,8.98
3A750D7CXPvAibaEXe+65Is9PO18G6T13/shJ2bW,1997,1,7.55,6.47,7.55,6.47,6.47,7.55,6.47,7.55
3A751C91XPvAibaEXe876wt31yGPP4jtOTSRHqgW,1998,1,8.28,5.91,7.1,5.91,5.91,5.91,8.28,7.1
3A773130XPvAibaEXe+65Is9PO18G5UmZnNwxvsr,1997,1,5.53,5.53,6.64,4.43,2.21,2.43,4.87,4.43
3A868BDDXPvAibaEXe+iM+1kwvQGhAKvGx2K0uyM,1998,1,8.92,8.92,8.92,8.7,8.7,9.37,8.92,8.03
3A8C2FB6XPvAibaEXe+dVXFbWVwKlRWzplOaZLu9,1998,1,7.74,5.53,6.64,6.64,5.53,6.64,6.64,6.64
3A8DC76BXPvAibaEXe/waquVAMA8Tk6+UT/Qyju7,1998,1,6.83,4.55,9.11,6.83,7.97,7.97,7.97,7.97
3A94D631XPvAibaEXe9fX/Gi5okg4s7Jaa4g9SmP,1998,1,7.35,6.3,6.3,6.3,6.3,6.09,7.35,6.3
3A9DFA80XPvAibaEXe+MN8lfqqsx6WGRLk10p8gk,1998,1,8.75,7.66,8.75,7.66,8.75,8.75,8.09,7.44
3AA60E6FXPvAibaEXe9xEwg6I6b1s8+e7umsiBjm,1998,1,7.49,8.56,8.56,8.35,8.35,7.92,8.56,7.71
3AB392AFXPvAibaEXe/NRwqjPAC0MKjf0QSiSLjM,1996,1,7.76,6.65,6.65,6.65,7.76,6.65,6.65,7.76
3AB7EC1EXPvAibaEXe8zLanLNVS12aYJ9kFIkU02,1997,1,8.67,6.5,7.59,7.59,7.59,6.5,7.59,7.59
3ABF234EXPvAibaEXe/Ep1mHRpPbrIV1dK9G8oO4,2000,1,9.88,8.65,2.47,7.41,8.65,7.41,8.65,6.18
3AC85267XPvAibaEXe8nk88IAoj6G+zuUSXhINCz,1998,1,7.43,8.49,9.56,8.49,8.49,8.92,8.28,8.49
3ACB2315XPvAibaEXe8OnqoI053Gr8RLe5Wfco/Z,1999,1,6.42,7.49,7.49,7.49,6.42,7.49,6.42,8.56
3ACF59DDXPvAibaEXe9g/zM5tup2Bd0SAAmMRKvP,1998,1,3.62,3.62,2.72,1.81,3.26,3.99,2.72,3.62
3AD101C3XPvAibaEXe86hknCN730J3e2GCV0L3/p,2000,1,8.66,8.66,7.58,8.66,8.66,8.66,8.66,7.8
3AD1B519XPvAibaEXe+y9Z7iOH0a5AxJ25DfllH8,1998,1,7.31,8.35,7.31,7.31,7.31,7.93,7.52,8.56
3AD562F2XPvAibaEXe/Hd2nFsMs4VHKkcoAYpeCj,2001,1,5.34,6.41,6.41,7.48,6.41,7.48,6.41,7.91
3ADE0AA4XPvAibaEXe9npw4GElGYweb+gAXdQS/j,1996,1,7.11,4.74,5.93,5.93,5.93,7.11,8.3,8.3
3ADE2EC5XPvAibaEXe+fmJL3h1osPLFejNVYh80C,1998,1,8.18,7.01,3.51,5.14,5.37,6.31,6.78,5.14
3AE9D52AXPvAibaEXe/MMx1dMBtPnSBGva9BdDMm,2001,1,7.38,7.38,6.33,8.44,8.44,6.33,7.38,8.01
3AEB7AB4XPvAibaEXe/5SY0P9d9+eB+bPw+UtjJt,1996,1,8.02,8.02,6.87,6.87,8.02,8.02,1.15,4.81
3AEDE0DBXPvAibaEXe+dJypLAXKUX7Lv5UiSnxfu,1995,1,9.48,8.43,9.48,8.43,9.48,9.48,9.48,9.48
3B01E703XPvAibaEXe/IOsuN/I5gh+gBRarEmWvk,1999,1,6.98,5.81,6.98,6.98,6.98,5.81,6.98,8.14
3B0401ACXPvAibaEXe/24bqNYPB5SpI13wahIqhc,1998,1,8.3,8.3,8.3,8.1,8.1,8.72,8.3,7.47
3B0C5DB6XPvAibaEXe/Ae0QceO7lRDQd9e7koAPZ,1999,1,7.61,8.7,7.61,7.61,6.52,6.52,6.52,7.61
3B15D931XPvAibaEXe+l62icawnoYtoIf7GJf8wk,2001,1,6.64,6.64,5.54,6.64,7.75,7.75,3.32,7.31
3B1B73AEXPvAibaEXe/y2t7DVG8TDass+/GF6+ZL,1996,1,7.68,7.68,8.78,7.68,6.59,7.68,7.68,8.78
3B29ABACXPvAibaEXe8mAGU8TlDzsutSHPpcwrrZ,2001,1,5.24,1.05,3.14,3.14,2.93,3.56,4.82,4.82
3B2B011FXPvAibaEXe++bDwPCni17swH4hP8dV9V,1998,1,6.47,3.88,7.76,3.88,5.17,6.47,7.76,5.17
3B2EA3B7XPvAibaEXe/iGey/Hml5umruCSvdzVz/,1999,1,7.59,7.59,8.67,7.59,8.67,8.67,7.59,8.02
3B3054EBXPvAibaEXe8PcTqQe5AuP3ZnQKoq7X9d,2001,1,8.69,7.61,6.52,5.43,8.69,7.61,8.69,7.39
3B334337XPvAibaEXe+9GFX9aWroRPhzn84Kn1g3,1995,1,7.57,6.49,7.57,7.57,7.57,6.49,7.57,7.57
3B35AABBXPvAibaEXe9Qk6hDUWKQXa1f1s5GACsT,1994,1,7.66,7.66,7.66,6.57,6.57,7.66,6.57,7.66
3B36303EXPvAibaEXe92Jin2iMtHCuWTyMGfWwjT,1998,1,6.78,6.78,6.78,6.78,5.65,6.78,6.78,7.91
3B369BE8XPvAibaEXe/9n4RXguPAYMnCmbENlty2,1996,1,6.6,6.6,6.6,7.7,5.5,6.6,6.6,7.7
3B411F71XPvAibaEXe9tz4fJBCYpdxeLLxaBeSDU,1998,1,8.64,8.64,8.64,7.56,7.56,7.78,7.78,7.56
3B527F18XPvAibaEXe8WdGcsQTF3yDY1AULs3U1x,1996,1,5.93,5.93,7.12,7.12,4.75,5.93,8.31,5.93
3B582529XPvAibaEXe8FAisiSJM2IrqJDUgjWexI,1998,1,8.59,7.52,7.52,6.45,6.45,7.52,8.59,7.52
3B5A2570XPvAibaEXe+fBpTg8OXouiUqUrsrrpm4,1999,1,9.33,7.0,8.16,7.0,4.66,7.0,1.17,8.16
3B6B9369XPvAibaEXe/V9YbHV7fRP2pWxn4crFhM,2001,1,7.66,6.57,5.47,7.66,7.66,6.57,6.57,6.79
3B71369EXPvAibaEXe/VnvhYBb4TNC7ERpdqf3W4,2001,1,8.52,8.52,8.52,7.45,8.52,8.52,8.52,8.73
3B79770BXPvAibaEXe8T1DiYsmlfsTrtaSBTtxta,1996,1,5.5,3.3,6.6,2.2,3.3,4.4,3.52,3.52
3B7F2681XPvAibaEXe+aquNtcMIbv0MogmjrPfra,2001,1,7.4,7.4,7.4,7.4,8.46,8.46,8.46,8.04
3B903658XPvAibaEXe+oo0hccQuSuCJ/09Amk75g,2000,1,5.4,7.56,7.56,7.56,8.64,7.56,7.56,8.64
3B9BB2F0XPvAibaEXe88L+jeN4TPm0xmMrmhcCjI,1998,1,7.85,6.73,7.85,8.97,5.61,7.85,6.73,8.97
3BA2001AXPvAibaEXe8z1Io4iT8HJMGETGEwyWJt,1996,1,6.9,6.9,8.05,8.05,5.75,5.75,8.05,5.75
3BA2638AXPvAibaEXe80CLygfiFTYIF9lGijqsfM,1996,1,8.25,7.07,5.9,5.9,4.72,7.07,8.25,7.07
3BA3680FXPvAibaEXe8qsJChBuF6jjRObBjbHo/G,1998,1,5.4,1.08,2.16,3.24,2.81,3.67,3.24,4.32
3BA88136XPvAibaEXe++eRN1Fgsl0PdvMXkH8ZRk,1998,1,7.15,6.12,7.15,6.94,6.94,7.35,7.55,7.76
3BB273B4XPvAibaEXe8zgH8M9OgLp5yb6TQDhavR,1998,1,9.47,8.42,8.42,7.37,8.42,8.0,8.0,8.63
3BBDE6CEXPvAibaEXe/Yf94kvrQAIhV6rZyPgAvv,1998,1,6.1,7.11,7.11,6.91,7.11,6.91,7.31,7.52
3BC1E78EXPvAibaEXe9zkQY6ucuvgG+vVB9Kue9g,2001,1,6.48,6.48,5.4,6.48,6.48,6.48,6.48,6.91
3BC311F7XPvAibaEXe+D/rLOK41HOqZXWbQmgYSU,1998,1,7.26,7.26,7.26,8.3,7.26,8.09,8.3,6.64
3BC3A57BXPvAibaEXe+fBpTg8OXoupFSZJebAGRu,1999,1,2.4,8.41,6.01,7.21,9.61,7.21,8.41,9.61
3BD02554XPvAibaEXe/3wuT/psvviVIxKx3LsKu5,1999,1,8.78,4.39,2.93,1.46,4.39,4.39,7.32,5.85
3BD1C2F0XPvAibaEXe9qZviAmCDqBwk5vV7lVMyb,1998,1,6.56,7.65,7.65,6.56,7.65,7.43,6.78,7.0
3BD33C22XPvAibaEXe/xn91tBWVNDWhtC0SguqJH,2000,1,7.52,7.52,7.52,8.59,8.59,8.59,8.59,8.59
3BD93A12XPvAibaEXe+B4ljoCmCsukCLkltsNOcs,1998,1,8.49,8.49,8.49,8.27,8.27,8.91,8.49,7.64
3BE63121XPvAibaEXe9CNoSsNIodZ+dTiP58qxeU,2000,1,6.99,4.66,4.66,6.99,6.99,8.15,8.15,8.15
3BEA040AXPvAibaEXe/45+b0LBlJ7IY5Q9BD0gFA,1997,1,8.96,6.72,6.72,6.72,6.72,6.72,7.84,5.6
3BF1D313XPvAibaEXe++R9hzjt1s7wg5K5BGjZVo,1997,1,8.33,7.29,7.29,7.29,8.33,7.29,8.33,7.29
3BF21203XPvAibaEXe9UtuX6jG5J8eYkK0Vmbk/u,1998,1,5.74,6.7,9.57,8.04,7.66,7.47,7.85,7.28
3BF5FDDCXPvAibaEXe9dKITjhF3qTVm6H0rizjd2,1997,1,8.24,8.24,8.24,7.06,5.88,7.06,7.06,4.71
3BFCC817XPvAibaEXe/bcCn8ANC28DzGxTZ8VUFa,2001,1,7.57,6.49,6.49,6.49,7.57,6.49,6.49,6.71
3C013FA6XPvAibaEXe+l62icawnoYlrJzEmE/XsI,2001,1,8.53,8.53,7.46,8.53,8.53,8.53,8.53,7.68
3C061634XPvAibaEXe+IUXdezTp2cx/5RsLJUS0e,1998,1,6.54,5.45,7.63,6.54,5.45,6.97,6.32,6.32
3C1AC214XPvAibaEXe/kJUgsv26Ua9Wx7QQ3WPtB,1996,0,5.75,8.05,6.9,6.9,6.9,6.9,5.75,6.9
3C1B8FD6XPvAibaEXe9tVd6vhP62hzaHhRsdB39M,2000,0,6.55,5.46,6.55,8.74,8.74,8.74,8.74,8.74
3C1C96A3XPvAibaEXe/k62DFAfrQTg4AUr4xsSDd,1996,1,7.85,6.73,7.85,7.85,6.73,7.85,7.85,7.85
3C2DDB97XPvAibaEXe+F47DLdH7neaLjLr8Pk2Os,2000,1,9.38,8.34,8.34,8.34,8.34,9.38,8.34,9.17
3C303D57XPvAibaEXe/nRR7q+hWy3Opqpurh7Okn,1995,1,5.25,3.94,7.87,7.87,5.25,7.87,9.19,7.87
3C342700XPvAibaEXe9wQ8rkPICemKUxomFBsH4h,1998,1,7.54,7.54,7.54,6.46,7.54,8.62,6.46,6.46
3C3FFACFXPvAibaEXe/sKOWIYAkjtmLKNosE4Zt0,2000,1,7.5,3.22,4.07,5.36,6.65,6.22,4.07,6.43
3C505858XPvAibaEXe8bHoSDwbr9UpHE0dqQVri8,2001,0,8.33,9.37,8.33,8.33,9.37,8.33,8.33,8.12
3C5C5911XPvAibaEXe85hkLGQAJy3f0eX0aXMlMr,2000,1,6.59,5.49,5.49,7.69,7.69,8.79,4.39,6.59
3C5CB872XPvAibaEXe90TjJq9LqiZgr37AjlEGA5,1999,0,6.68,6.68,6.68,6.68,7.8,6.68,7.8,6.68
3C5F26E5XPvAibaEXe/RTfMBxsNERTh97TA1d2h8,2001,1,8.52,3.65,4.87,4.87,6.08,5.84,6.57,5.84
3C5FCE3AXPvAibaEXe9ggqkCdMDyeAp47eTlPNvF,1999,1,7.53,7.53,7.53,7.53,7.53,7.53,8.61,8.61
3C63ABFEXPvAibaEXe/JKySBFnJ8Ih+HOeWf0RU7,1996,1,7.47,7.47,8.54,8.54,8.54,7.47,8.54,8.54
3C65A25EXPvAibaEXe998fVikzcJIuk4ang3tj+3,1998,1,8.69,7.61,8.69,7.61,7.61,7.61,8.69,8.69
3C784032XPvAibaEXe+HLUCsScXdBrZk+GxqlPOM,1998,1,8.84,8.84,7.74,7.29,8.84,8.84,7.74,7.96
3C7C12EFXPvAibaEXe/k62DFAfrQTjVXd+9viWQJ,1996,1,7.63,7.63,8.72,7.63,7.63,6.54,6.54,8.72
3C82D41FXPvAibaEXe9+dT4FRTt+Q86M0DpFf9k5,1996,0,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54
3C87D45FXPvAibaEXe+eRvTdABjauVt7fsTfssRb,1998,1,5.24,0.87,4.19,3.67,4.37,3.84,4.54,3.84
3C890973XPvAibaEXe/wM5TrBBCDMZctOeF4oeIf,1997,1,8.45,7.39,7.39,8.45,7.39,7.39,7.39,8.45
3C899AD2XPvAibaEXe+eRvTdABjauV+30EJw9VoK,1998,1,4.61,6.91,5.76,2.3,6.91,5.07,5.3,5.3
3C97B80FXPvAibaEXe8qwxsYP7Gy4aaVTx1vwq+q,2000,1,7.58,5.42,5.42,7.58,8.66,8.66,9.75,8.45
3CA2ACDEXPvAibaEXe8viFE72aSvBiiv5hdYfI5G,1998,1,7.3,7.3,7.3,7.3,8.34,7.71,7.92,7.71
3CA2F06BXPvAibaEXe9kkdDkOt5iFu++oQ526GXI,1997,1,8.13,5.69,5.42,1.35,6.77,2.98,4.06,1.35
3CA34866XPvAibaEXe9pXJcjrAt8Xg1j3jOTybtN,1999,1,2.43,4.87,4.87,7.3,7.3,8.52,8.52,8.52
3CB22BDCXPvAibaEXe+bnYbevupsw4yUo/ivj60I,2000,0,8.21,8.21,7.18,8.21,8.21,8.21,8.21,9.24
3CB24347XPvAibaEXe83EtiN4MI2ntso94rp+aT8,1995,1,5.87,5.87,7.05,7.05,7.05,8.22,5.87,4.7
3CB24C2AXPvAibaEXe/A0C8NKWg+cH2j4AGcP4lH,1999,1,7.51,7.51,7.51,7.51,2.5,6.26,6.01,5.01
3CB648A6XPvAibaEXe/JKySBFnJ8Ig3aWxpy6hV1,1996,1,6.92,6.92,8.08,8.08,5.77,6.92,8.08,6.92
3CB71145XPvAibaEXe+eLIaWcq1sIx2cfRbCXkac,2000,1,7.01,5.84,5.84,7.01,8.18,8.18,9.35,5.84
3CC3E7D3XPvAibaEXe9r7HFHeYfyEDDMmes9mjB9,1998,1,8.24,8.24,8.24,7.21,8.24,8.66,8.04,8.24
3CCF8ADCXPvAibaEXe/4YH02BDnyTkK23kPe0dKi,2000,1,7.21,6.18,8.24,8.24,8.24,8.24,9.27,8.45
3CD1D0E9XPvAibaEXe92Umf5pb/tttzMixAKhFrF,2000,1,8.43,8.43,7.38,7.38,9.49,8.43,8.43,8.43
3CD292F0XPvAibaEXe/Ca0OCiMMR5QzyXtgvXgoK,1998,1,8.59,8.59,8.59,8.37,8.37,9.02,8.59,7.73
3CDFD13AXPvAibaEXe+duwZbUJ/33VWy/WZEm7+n,1998,1,8.58,8.58,8.58,8.36,8.36,9.01,8.58,7.72
3CE26715XPvAibaEXe/n+I5VgvrL46FyQZF8CDJ+,1998,1,3.17,3.17,2.11,1.06,3.17,3.38,4.44,3.81
3D086D70XPvAibaEXe8JWtGEakXx00x2mdwSWeG/,1998,1,10.0,9.18,8.03,8.72,9.18,8.26,8.95,5.97
3D0FEEA2XPvAibaEXe+pxEcdKHND3I5gngZwVXVQ,1998,1,8.57,8.57,7.5,7.07,8.57,8.57,7.5,7.72
3D11D120XPvAibaEXe/baq/wvVlH/kAQCmuXtPcp,1999,1,8.6,7.52,7.52,7.52,6.45,7.52,8.6,8.6
3D247FD3XPvAibaEXe+PYhTHWVfmAtXV/shQ0G40,2001,1,7.74,6.63,6.63,7.74,1.11,2.87,6.41,5.75
3D2643B9XPvAibaEXe/NRwqjPAC0MGsMXVlpe/gY,1996,1,5.81,5.81,6.98,5.81,8.14,6.98,8.14,6.98
3D2D8E88XPvAibaEXe+NDo030EtOPD+74nW0Wnao,1998,1,3.21,1.71,4.29,4.29,2.14,3.86,4.72,4.5
3D2DDBBCXPvAibaEXe/k5cHhyiupXOtCdONJM27A,2001,0,8.57,7.5,6.43,7.5,8.57,7.5,6.43,8.14
3D305322XPvAibaEXe9mNMzpS14VgYeOwVLzKk9K,1999,1,1.54,0.51,0.51,2.77,1.23,2.36,2.46,2.05
3D38A0F6XPvAibaEXe9oenRjqNmEX73VlChhVH0l,1996,1,7.11,4.74,5.92,8.29,5.92,7.11,8.29,7.11
3D3D9084XPvAibaEXe8eWl5Nr7OWQrtifEgV2NNa,1998,1,7.77,7.77,7.77,7.77,6.66,7.77,6.66,8.88
3D4925DEXPvAibaEXe8ElCvsRaR7dzQpSbjRCeNE,1999,1,6.52,7.6,7.6,7.6,7.6,7.6,8.69,8.69
3D4AD6C3XPvAibaEXe9F+oU8wuNbqE7uTNvm7Nra,2000,1,8.47,6.35,7.41,7.41,8.47,8.47,8.47,8.47
3D52676AXPvAibaEXe8IlpBhypyXxuXyRbOadj9h,1996,1,7.37,8.42,7.37,8.42,9.47,8.42,8.42,9.47
3D566640XPvAibaEXe+HozZBb+7rZ990ZqjSt5C3,2000,1,6.46,6.46,6.46,7.53,7.53,8.61,8.61,7.53
3D6433A1XPvAibaEXe+sY5a+0mlf7Qh8+QdVBp6p,1998,1,8.51,7.45,8.51,8.3,8.3,8.51,8.3,8.3
3D6608DAXPvAibaEXe+2WNqGC1yvSGwgxeOlHZMp,1998,1,7.45,8.52,8.52,7.45,8.52,8.09,8.09,8.09
3D671392XPvAibaEXe/uK56TxchG/RMKgfF58Yg/,1998,1,6.94,6.94,4.96,6.94,6.15,7.34,6.94,7.14
3D6C6605XPvAibaEXe/8XquPxT92g5ms2EiocZpc,1998,1,8.46,7.4,7.4,8.04,7.82,7.61,8.25,7.82
3D7792BFXPvAibaEXe+whDYzxQ4teSE6RZv/hxQ8,1998,1,8.67,8.67,8.67,8.45,8.45,9.1,8.67,7.8
3D79068BXPvAibaEXe8at9gGXzJnLzPgEitHSMja,1999,1,8.87,7.76,6.65,7.76,6.65,5.55,4.44,1.11
3D7B4DFBXPvAibaEXe//eUaw4J38K0EmakY/MxcV,1997,1,6.42,8.57,7.49,8.57,7.49,8.57,8.57,8.57
3D7C70B7XPvAibaEXe+Ssm9D7QPetGlOXguVdZom,2001,0,9.6,8.54,8.54,8.54,8.54,8.54,8.54,8.54
3D7FB239XPvAibaEXe+9W+M5mn1fijo7sU4U3CBc,1998,1,8.29,7.25,7.25,7.87,7.66,7.46,8.08,7.66
3D841DAEXPvAibaEXe9WGATIMl02LJS8n1lLdF33,1998,1,7.5,7.5,7.5,7.5,8.57,7.5,7.5,8.57
3D90AF90XPvAibaEXe+Ya8MABQC4RKkuyXvJxWE9,1998,1,8.75,8.75,8.75,7.66,7.66,7.87,7.87,7.66
3D94AABBXPvAibaEXe8XU1E8XgQL2L9f6WwoB2ic,1999,1,6.77,6.77,5.65,3.39,3.39,4.97,2.26,2.48
3D99ADD8XPvAibaEXe+a2rx5n1rBdvfuoAhILSQf,1998,1,7.37,7.37,7.37,6.31,6.31,7.16,6.94,7.58
3D9DDCFDXPvAibaEXe+7Ce1uw1ikU67nTKQgT+mP,1998,1,7.39,7.39,7.39,8.23,8.02,7.81,7.18,6.75
3DA0838AXPvAibaEXe+Z64Gg7q108HgRHfls31Cx,1997,1,7.15,7.15,4.76,5.96,5.96,3.57,4.76,3.57
3DAA4D96XPvAibaEXe+XJxqvVKJyDo0nQX1N6zdo,1998,1,7.42,8.48,8.27,7.84,7.63,8.48,7.84,8.69
3DB0D49CXPvAibaEXe9syD7Vfew2qatpRlun+eRG,2000,1,7.37,2.46,4.91,7.37,8.6,8.6,8.6,7.37
3DB0E77AXPvAibaEXe/V63KvIWwakANLSPUgdEXQ,1999,1,7.42,7.42,7.42,7.42,7.42,7.42,8.49,8.49
3DB34210XPvAibaEXe8scZUjY2tXh0/vfnaoGGi5,1997,0,8.46,7.4,7.4,8.46,7.4,8.46,8.46,7.4
3DB6AACCXPvAibaEXe+ywvHYTnIXuA/oCNtqy07Q,2001,1,7.28,6.24,6.24,7.28,8.32,8.32,8.32,7.69
3DB94F26XPvAibaEXe/PQrWCRBKWOT8OwzmHmk/P,1998,1,6.91,1.38,5.53,6.91,8.29,6.91,6.91,8.29
3DC43738XPvAibaEXe+y9Z7iOH0a5I8E94o5j+59,1998,1,5.21,6.25,6.25,6.25,7.29,7.5,6.46,5.83
3DD37B0FXPvAibaEXe/uepF/LZG2liFhF00eSMkN,1998,1,8.74,8.74,8.74,8.52,8.52,9.18,8.74,7.87
3DD6D60BXPvAibaEXe/81GDNmtxKsSpculnFzj6s,1997,1,7.71,5.51,7.71,6.61,7.71,6.61,6.61,7.71
3DD6F18CXPvAibaEXe9YXJ3+ew7OHEXS0l6PEXPK,1997,1,8.25,5.89,5.89,5.89,5.89,5.89,8.25,5.89
3DE54CA2XPvAibaEXe+cv7qSCYkQesWI9sWob4cD,1998,1,8.51,6.38,8.51,8.51,8.51,8.51,9.57,7.44
3DF0867FXPvAibaEXe8J1cEUcgbYoZZqNHEUiNfW,1998,1,7.2,7.2,7.2,7.2,9.26,8.43,8.02,7.82
3DF60F05XPvAibaEXe/9LBBkdbcCWKovwcgQ4mjo,2001,1,5.98,3.59,7.17,3.59,8.37,8.37,2.39,4.78
3DF93337XPvAibaEXe9UJtBa/m0OMlDlnMGN8CDs,2001,1,4.75,7.12,5.93,7.12,7.12,5.93,5.93,5.93
3DFAFFD1XPvAibaEXe9qZviAmCDqB1xvIgXeXF4Y,1998,1,6.25,7.29,7.29,7.29,6.25,6.87,7.08,7.92
3E06F1BFXPvAibaEXe92/FvKjToSoQiUj6nE1xSf,2001,1,8.46,9.52,7.4,7.4,7.4,8.46,8.46,8.25
3E06F5F2XPvAibaEXe/k62DFAfrQThk+ROX2XvGF,1992,1,8.89,7.78,7.78,8.89,6.66,6.66,5.55,5.55
3E0D6147XPvAibaEXe/YKN5ysyYL7H1dbPhtPzOC,1995,1,4.15,2.77,5.53,6.91,8.3,6.91,8.3,5.53
3E1131D1XPvAibaEXe+HzQxlRR1WqlCVRKuTCn0N,2000,1,8.61,8.61,6.45,8.61,6.45,6.45,6.45,5.81
3E12C857XPvAibaEXe/F8UIBT+N0T1fij5IWKR2Z,1997,0,7.33,6.11,7.33,6.11,7.33,6.11,4.89,8.55
3E181886XPvAibaEXe+Mha34tPf5f/9uPTaedO3v,1998,1,4.56,6.84,4.56,6.84,5.7,6.38,6.61,6.61
3E1CDC45XPvAibaEXe/uPR0E3TEtQtoDVSV6MJMV,1998,1,7.84,6.72,6.72,6.72,7.84,7.84,6.72,8.96
3E253A6DXPvAibaEXe8KQ+dBN9lrea7cXsVXphKa,1998,1,8.54,7.47,8.54,7.47,7.47,7.26,7.9,8.32
3E266302XPvAibaEXe8Hg3TLdpkUkpmmAkIqTqnt,1998,1,6.49,6.49,7.57,6.49,4.32,5.62,5.84,5.84
3E2BE36EXPvAibaEXe/hbpXNN0JwR/zA+VO+xZKF,1998,1,8.98,8.98,7.86,7.41,8.98,8.98,7.86,8.08
3E31C31AXPvAibaEXe+E+n9mGyneJ0V6JHJoJSe+,1997,1,7.68,6.58,5.48,6.58,6.58,7.68,8.78,7.68
3E33636DXPvAibaEXe/dzmB8igeRMFMuhQk2MJMG,1998,1,8.6,8.6,8.6,8.6,8.6,8.17,7.74,7.74
3E33B6D5XPvAibaEXe8blaTjeDit3z8TPYUYO8t7,2001,1,8.39,8.39,8.39,9.44,8.39,8.39,8.6,9.02
3E3E10CBXPvAibaEXe/VTtmkh7JuOsTWNwfZU88X,1996,1,7.71,7.71,7.71,6.61,6.61,6.61,5.51,7.71
3E41E8BCXPvAibaEXe/CiPILllTJf9aISrJ9Fhfw,1997,1,7.22,6.02,8.42,7.22,7.22,7.22,8.42,6.02
3E437E83XPvAibaEXe+cD1fKElqxL3AMjMxrtDdl,1995,1,6.59,6.59,7.68,7.68,8.78,7.68,8.78,8.78
3E479342XPvAibaEXe+kwIr/VXjl01D1BeeuKZAN,1995,1,7.15,5.96,5.96,7.15,5.96,1.19,1.19,3.58
3E47FBEEXPvAibaEXe+Tyn6K74w+TnqBCWD4igXB,1998,1,4.44,2.22,6.66,7.76,5.55,5.55,7.1,6.66
3E4C08FBXPvAibaEXe8XtTI6VHhlKDOjXPJDSplW,2000,0,8.38,7.33,8.38,8.38,9.43,8.38,9.43,7.33
3E4D0E8EXPvAibaEXe+QQPRhm8VpXBPmSV2Jz4/r,1998,1,9.68,9.68,8.61,8.82,9.04,8.82,9.25,8.82
3E4DFB8FXPvAibaEXe9vxrzlowp+zK+Ssxu0OXoR,1998,1,8.27,5.9,3.54,4.72,5.9,4.72,5.9,5.43
